Region,Area,Territory,Town Code,SAP Code,Town,OrderDate,SO Code,SO Name,Route Code,Route Name,Outlet Code,Outlet Name,Brand Name,SKU Code,Order SKU Name,Order in Pcs,Free in PCS,Order Gross Value(TP),Free Order Value(TP),Discount,Net Order Value(TP),BusinessType
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C315839,Abdul Mannan Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,132,12,224,20.4,0,224.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C329935,Rasel Store,ORIX,1400001607,Orix CrystalWash PD 500g(New),60,14,4950,1155,0,4950,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C342172,Allahr Daan Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,132,12,224,20.4,0,224.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201498,Barun Datta,LILY,1400001096,Lily Elegant Rose Beauty Soap-100gm(H)60tk,3,0,166,0,0,165.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201498,Barun Datta,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,3,0,166,0,0,165.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201498,Barun Datta,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,3,2,166,110.4,0,165.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201498,Barun Datta,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,3,0,166,0,0,165.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201506,Rasel Store,SUNBIT,1400000365,Sunbit Lemon Force Dish Washing Bar 300 gm,6,1,216,35.95,0,215.7,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201860,Kalu Store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,24,0,220,0,0,220.08,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201860,Kalu Store,LILY,1400000182,Lily Elegant Rose Beauty Soap 75 gm,5,4,206,165.12,0,206.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201860,Kalu Store,LILY,1400000183,Lily Milk Bath Beauty Soap 75 gm,5,0,206,0,0,206.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201860,Kalu Store,LILY,1400000382,Lily Beli Pearls Beauty Soap 75 gm,5,0,206,0,0,206.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201860,Kalu Store,LILY,1400000383,Lily Lime Punch Beauty Soap 75 gm,5,0,206,0,0,206.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201866,Baitul Asbab,LILY,1400001935,Lily Neem Facewash 100g,4,2,632,316,0,632,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201866,Baitul Asbab,ORIX,1400001607,Orix CrystalWash PD 500g(New),30,7,2475,577.5,0,2475,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201878,Jahid Store,ORIX,1400001607,Orix CrystalWash PD 500g(New),30,7,2475,577.5,0,2475,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C274545,Arief Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,68,4,116,6.8,0,115.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C292006,M/S Dipu Cosmatic,ORIX,1400001607,Orix CrystalWash PD 500g(New),60,14,4950,1155,0,4950,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C334532,M/S Formujol Store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,0,110.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199362,M/S All Amin Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,396,36,673,61.2,0,673.2,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199363,M/S All Bait Store,LILY,1400001096,Lily Elegant Rose Beauty Soap-100gm(H)60tk,12,0,662,0,0,662.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199363,M/S All Bait Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,12,4,662,220.8,0,662.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199365,Kazi Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,12,2,662,110.4,0,662.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199366,M/S Esiya  Cosmatice,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,68,4,116,6.8,0,115.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199368,Mohiudddin Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,396,36,673,61.2,0,673.2,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199371,Mim Cosmeics,LILY,1400000165,LILY Elegant Rose Beauty Soap 35g,10,2,138,27.52,0,137.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199371,Mim Cosmeics,LILY,1400000166,LILY Milk Bath Beauty Soap 35g,10,2,138,27.52,0,137.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199371,Mim Cosmeics,LILY,1400000167,LILY Beli Pearls Beauty Soap 35g,10,2,138,27.52,0,137.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199371,Mim Cosmeics,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,68,4,116,6.8,0,115.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199372,M/S  Ohid Store,ORIX,1400001066,ORIX CrystalWash PD 200g-Inhouse,12,2,440,73.34,0,440.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C272842,Milon Store,ORIX,1400002512,Orix SilverWash PD 1KG-new,24,2,3093,257.78,0,3093.36,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C272940,Howladar store,LILY,1400001096,Lily Elegant Rose Beauty Soap-100gm(H)60tk,12,0,662,0,0,662.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C272940,Howladar store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,0,2,0,110.4,0,0,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201653,Hanif Store,LILY,1400000122,LILY Aloe Facewash Gel 100ml,2,2,236,236.22,0,236.22,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201653,Hanif Store,LILY,1400000123,LILY Lemon Facewash Gel 100ml,2,0,236,0,0,236.22,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201796,One To Nintee Nine,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,132,12,224,20.4,0,224.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201805,Bai Bai Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,132,12,224,20.4,0,224.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201807,Mofiz Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,132,12,224,20.4,0,224.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201824,Noyab Store,LILY,1400000182,Lily Elegant Rose Beauty Soap 75 gm,3,2,124,82.56,0,123.84,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201824,Noyab Store,LILY,1400000382,Lily Beli Pearls Beauty Soap 75 gm,3,0,124,0,0,123.84,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201824,Noyab Store,LILY,1400000383,Lily Lime Punch Beauty Soap 75 gm,6,0,248,0,0,247.68,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201838,Forazi Store,LILY,1400000121,LILY Cucumber Facewash Gel 100ml,4,0,472,0,0,472.44,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201838,Forazi Store,LILY,1400000122,LILY Aloe Facewash Gel 100ml,4,6,472,708.66,0,472.44,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201838,Forazi Store,LILY,1400000123,LILY Lemon Facewash Gel 100ml,4,0,472,0,0,472.44,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201852,Kazi Enterprise,LILY,1400000182,Lily Elegant Rose Beauty Soap 75 gm,3,2,124,82.56,0,123.84,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201852,Kazi Enterprise,LILY,1400000183,Lily Milk Bath Beauty Soap 75 gm,3,0,124,0,0,123.84,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201852,Kazi Enterprise,LILY,1400000382,Lily Beli Pearls Beauty Soap 75 gm,3,0,124,0,0,123.84,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201852,Kazi Enterprise,LILY,1400000383,Lily Lime Punch Beauty Soap 75 gm,3,0,124,0,0,123.84,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C201852,Kazi Enterprise,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,132,12,224,20.4,0,224.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C274557,Joy store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,264,24,449,40.8,0,448.8,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C274591,Nirob store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,132,12,224,20.4,0,224.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C199164,Buddi Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,132,12,224,20.4,0,224.4,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C199172,M/S  Imran  Store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,0,110.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C273008,Naeem Store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,36,0,330,0,0,330.12,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C278925,Hawladar Library,LILY,1400000121,LILY Cucumber Facewash Gel 100ml,2,0,236,0,0,236.22,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C278925,Hawladar Library,LILY,1400000122,LILY Aloe Facewash Gel 100ml,0,2,0,236.22,0,0,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C278925,Hawladar Library,LILY,1400000123,LILY Lemon Facewash Gel 100ml,2,0,236,0,0,236.22,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C278939,Liza Cosmetic,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,24,4,1325,220.8,0,1324.8,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C199172,M/S  Imran  Store,ACNOL,1400002480,Acnol HW LimeFresh 200ml-CP 85TK,1,0,77,0,8.33,68.57,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C198933,Al Baraka Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,12,0,108,0,10,98,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C314314,Ali Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,12,0,108,0,10,98,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00451,Md. Riayz Uddin,B-006513,Kunjerhat,C272722,Madina Store,ACNOL,1500000315,Acnol HW 170ml Tiff.Box CP (BB+LF) 150tk,1,0,135,0,10,125,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00451,Md. Riayz Uddin,B-006513,Kunjerhat,C272722,Madina Store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,1,0,135,0,10,125,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00451,Md. Riayz Uddin,B-006513,Kunjerhat,C272726,Mim Store,ACNOL,1500000315,Acnol HW 170ml Tiff.Box CP (BB+LF) 150tk,1,0,135,0,10,125,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00451,Md. Riayz Uddin,B-006513,Kunjerhat,C272726,Mim Store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,1,0,135,0,10,125,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00451,Md. Riayz Uddin,B-006513,Kunjerhat,C342117,Babul Cosmetics,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,12,0,108,0,10,98,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C280757,Jewel Cosmetics,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,12,0,108,0,10,98,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C272940,Howladar store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,12,0,108,0,10,98,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C274591,Nirob store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,12,0,108,0,10,98,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C272802,Nayan Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C272810,Antar Shanto Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00451,Md. Riayz Uddin,B-006513,Kunjerhat,C199391,Jisan Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00451,Md. Riayz Uddin,B-006513,Kunjerhat,C329878,Othi Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C334532,M/S Formujol Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199365,Kazi Store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00845,Md. Rakib,B-006549,Uttar Aicha,C199365,Kazi Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00907,Anik Banik,B-006622,Ratanpur 1,C274591,Nirob store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C199172,M/S  Imran  Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00908,Md. Jafor Ulla,B-006540,Dakkhin Aicha_2,C199172,M/S  Imran  Store,ACNOL,1400002479,Acnol HW BerryBlast 200ml-CP 85TK,2,0,154,0,16.67,137.13,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00450,Md. Arif,B-006525,Dawry Bazar,C272762,Shamim Store-2,ACNOL,1500000315,Acnol HW 170ml Tiff.Box CP (BB+LF) 150tk,2,0,270,0,20,250,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C272880,Mahi Store,ACNOL,1500000315,Acnol HW 170ml Tiff.Box CP (BB+LF) 150tk,2,0,270,0,20,250,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C280752,Bismillah Store,ACNOL,1500000315,Acnol HW 170ml Tiff.Box CP (BB+LF) 150tk,2,0,270,0,20,250,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C280757,Jewel Cosmetics,ACNOL,1500000315,Acnol HW 170ml Tiff.Box CP (BB+LF) 150tk,2,0,270,0,20,250,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C280757,Jewel Cosmetics,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C315839,Abdul Mannan Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C315839,Abdul Mannan Store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C198923,Masum Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,24,0,220,0,24,196.08,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C198932,Janani Cosmetics,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C272807,New Medical,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C272809,Rakib Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,24,0,220,0,24,196.08,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C314312,Farhad Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00449,Md. Abul Kasham,B-006530,Moniram Bazar,C314319,Jewel Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,24,0,220,0,24,196.08,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00450,Md. Arif,B-006525,Dawry Bazar,C198796,Abdur Rahman Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00450,Md. Arif,B-006525,Dawry Bazar,C198803,Mina Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,24,0,220,0,24,196.08,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00450,Md. Arif,B-006525,Dawry Bazar,C272762,Shamim Store-2,ORIX,1400002512,Orix SilverWash PD 1KG-new,3,0,387,0,24,362.67,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00450,Md. Arif,B-006525,Dawry Bazar,C314272,Abraham Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00451,Md. Riayz Uddin,B-006513,Kunjerhat,C198458,Janani Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00452,Md. Ramim,B-008234,Dakkhin Khaserhat,C291974,Sihab Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201490,Emon Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201860,Kalu Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,24,0,220,0,24,196.08,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C201860,Kalu Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,24,0,220,0,24,196.08,Distributor-HPC
Khulna,Barishal,Lalmohan,D073,3100002705,Lalmohan,20-May-26,SO00454,Md. Feroz,B-006604,Guingarhat,C334589,Maa Telicom,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
